ID;Age;Experience;Income;PostCode;Family;CBAvg;Education;CustomerCode;Mortgage;SecuritiesAcc;DepositAcc;OnlineBanking;CreditCard;dateReq;LoanAmount;PersonalLoan
452;28;-1;48;24132;2;1.75;3;323117;89;0;0;1;0;15/10/2022;15;0
453;39;13;21;24022;3;0.20;2;322720;0;0;0;0;0;15/10/2022;20;0
454;54;28;53;22102;4;2.80;2;321526;0;1;0;0;0;15/10/2022;25;0
455;50;24;29;24110;3;0.90;3;322981;0;0;0;0;0;15/10/2022;10;0
456;30;4;60;21107;4;2.20;2;320764;0;0;0;1;0;15/10/2022;20;0
457;64;39;42;22068;3;0.50;2;321509;116;0;0;1;0;15/10/2022;25;0
458;29;3;69;24303;3;0.30;3;323305;0;0;0;0;0;15/10/2022;15;0
460;35;10;200;21107;2;3.00;1;320765;458;0;0;0;0;15/10/2022;20;0
462;55;30;81;22123;2;3.70;1;321672;0;1;0;0;0;15/10/2022;20;0
463;29;4;183;21423;3;8.30;3;321082;0;0;0;1;0;15/10/2022;10;1
464;48;22;149;24228;2;5.50;2;323206;0;1;1;1;0;15/10/2022;15;1
466;66;42;35;24305;1;1.90;2;323390;172;0;0;1;0;15/10/2022;25;0
467;25;0;13;21342;2;0.90;3;321005;0;0;0;1;0;15/10/2022;25;0
469;34;10;21;22634;1;0.50;3;322025;0;0;0;1;0;15/10/2022;20;0
471;32;6;84;21006;4;1.80;2;320705;0;0;0;0;0;15/10/2022;25;0
473;43;19;31;20007;4;0.30;1;320016;156;0;0;1;0;15/10/2022;20;0
474;64;39;182;23255;1;1.20;2;322540;547;0;0;1;0;15/10/2022;20;1
475;60;34;114;20028;2;6.90;1;320183;0;0;0;1;0;15/10/2022;25;0
476;43;19;152;22008;3;6.10;2;321300;0;0;0;0;0;15/10/2022;15;1
478;64;39;24;25112;4;0.40;2;324413;78;0;0;1;0;15/10/2022;10;0
483;56;32;173;24022;1;4.60;2;322721;88;0;1;1;0;15/10/2022;20;1
484;29;5;30;20025;3;1.00;2;320096;0;0;0;0;0;15/10/2022;20;0
486;60;34;15;25014;1;0.80;2;324177;0;0;0;1;0;15/10/2022;25;0
487;55;30;84;22173;2;3.70;1;321753;304;1;0;1;0;15/10/2022;25;0
489;37;13;43;24122;3;2.80;1;323075;0;0;0;1;0;15/10/2022;25;0
491;34;10;90;24303;2;2.70;1;323306;0;0;0;1;0;15/10/2022;20;0
492;42;18;34;22115;4;0.30;1;321567;104;1;0;1;0;15/10/2022;25;0
493;60;36;38;24526;4;1.30;1;323590;0;0;0;1;0;15/10/2022;10;0
495;41;17;160;22647;2;8.00;1;322043;0;0;0;1;0;15/10/2022;10;0
497;50;24;83;24301;2;0.40;3;323256;0;0;0;1;0;15/10/2022;25;0
498;48;22;94;20623;4;2.60;3;320608;0;0;0;1;0;15/10/2022;25;0
500;50;25;42;23108;3;1.70;2;322404;0;0;0;1;0;15/10/2022;10;0
501;59;33;34;22177;2;0.30;1;321762;0;0;0;0;0;15/10/2022;25;0
502;50;26;39;20640;3;1.90;2;320635;0;0;0;1;0;15/10/2022;10;0
503;44;19;70;22833;1;0.10;2;322213;0;0;0;0;0;15/10/2022;20;0
505;40;10;44;24720;3;2.00;3;323975;0;0;0;1;0;15/10/2022;25;0
506;36;12;69;24305;3;3.10;2;323391;0;0;0;1;0;15/10/2022;10;1
507;51;25;44;24608;3;0.90;3;323820;0;0;0;0;0;15/10/2022;10;0
508;64;40;32;21380;3;0.10;3;321056;0;0;0;1;0;15/10/2022;25;0
509;47;22;15;25521;2;0.70;3;324597;0;0;0;0;0;15/10/2022;25;0
510;52;28;118;20503;2;6.80;1;320588;112;0;0;1;0;15/10/2022;15;0
511;51;26;62;25136;1;1.30;2;324488;221;0;0;1;0;15/10/2022;25;0
512;31;5;82;24143;4;2.20;2;323137;0;0;0;0;0;15/10/2022;25;0
514;30;6;48;24607;1;2.10;3;323810;0;0;0;0;0;15/10/2022;15;0
515;27;1;74;21730;3;0.30;3;321189;0;0;0;1;0;15/10/2022;25;0
517;53;27;81;20002;3;1.70;2;320002;0;0;0;0;0;15/10/2022;20;0
518;54;27;43;22834;3;1.00;2;322217;169;0;0;0;0;15/10/2022;25;0
519;28;4;34;22677;1;1.80;2;322100;0;0;0;1;0;15/10/2022;25;0
520;34;9;48;25616;1;2.50;3;324636;105;0;0;1;0;15/10/2022;15;0
522;48;24;75;22518;4;1.40;2;321898;0;0;0;1;0;15/10/2022;25;0
523;36;11;72;21007;1;2.80;1;320710;224;0;0;0;0;15/10/2022;10;0
524;56;31;39;23023;4;0.90;1;322290;0;0;0;0;0;15/10/2022;10;0
525;24;-1;75;23014;4;0.20;1;322273;0;0;0;1;0;15/10/2022;25;0
526;64;38;79;24024;2;2.80;1;322744;179;0;0;0;0;15/10/2022;15;0
528;33;8;65;20027;2;0.10;1;320180;89;0;0;1;0;15/10/2022;25;0
529;64;39;122;20082;4;0.20;1;320337;378;0;0;1;0;15/10/2022;20;1
530;39;15;82;25207;1;0.80;2;324509;0;0;0;1;0;15/10/2022;25;0
534;27;2;101;22807;;1.90;1;322187;0;0;0;0;0;15/10/2022;20;0
535;53;28;41;23117;2;0.60;3;322420;0;1;0;0;0;15/10/2022;20;0
536;51;25;132;24143;1;0.30;1;323138;0;0;0;1;0;15/10/2022;25;0
537;25;-1;43;22173;3;2.40;2;321754;176;0;0;1;0;15/10/2022;25;0
538;44;20;131;20717;1;4.90;3;320641;0;0;0;1;0;15/10/2022;15;1
540;57;32;21;24720;1;0.30;3;323976;117;0;0;0;0;15/10/2022;10;0
541;25;-1;109;24010;4;2.30;3;322700;314;0;0;1;0;15/10/2022;10;0
542;30;6;141;25014;2;4.33;1;324178;0;0;0;0;0;15/10/2022;20;0
543;40;14;81;24702;3;0.10;1;323891;0;0;0;1;0;15/10/2022;20;0
545;35;10;164;21614;2;7.80;1;321113;0;0;0;1;0;15/10/2022;25;0
546;43;19;28;24303;4;0.30;1;323307;87;0;0;0;0;15/10/2022;15;0
547;27;2;68;24025;3;2.60;3;322758;203;1;0;0;0;15/10/2022;15;0
553;28;3;52;20024;4;2.20;1;320044;230;0;0;1;0;15/10/2022;25;0
554;52;28;101;21330;2;0.30;1;320955;0;0;0;0;0;15/10/2022;20;0
555;28;2;149;24720;2;7.20;1;323977;0;0;0;1;0;15/10/2022;15;0
557;60;34;21;23105;3;0.30;3;322335;129;0;0;1;0;15/10/2022;20;0
559;30;5;38;25064;4;2.00;2;324383;0;1;0;0;0;15/10/2022;15;0
560;49;25;24;25818;4;0.20;1;324892;138;0;0;1;0;15/10/2022;25;0
561;43;18;59;23243;1;3.70;3;322483;0;0;0;1;0;15/10/2022;15;0
562;63;33;41;24234;4;1.67;3;323234;0;0;0;1;0;15/10/2022;10;0
564;51;27;12;24608;4;1.00;1;323821;0;0;0;1;0;15/10/2022;25;0
565;33;7;32;24204;1;0.60;3;323179;152;0;0;0;0;15/10/2022;25;0
566;55;29;79;20210;3;0.80;1;320377;0;0;0;1;0;15/10/2022;15;0
568;34;8;28;25112;3;0.90;1;324414;0;0;0;0;0;15/10/2022;15;0
570;40;14;70;25136;3;2.10;1;324489;185;0;0;0;0;15/10/2022;20;0
571;49;25;161;24228;3;6.50;2;323208;485;1;1;0;0;15/10/2022;20;1
572;35;9;53;24143;4;2.20;2;323139;0;0;0;1;0;15/10/2022;25;0
573;39;15;128;22333;1;3.40;1;321816;0;0;0;0;0;15/10/2022;15;0
576;54;30;93;21107;1;2.70;2;320766;0;0;0;1;0;15/10/2022;25;0
578;52;28;149;24043;2;6.80;1;322828;0;0;0;1;0;15/10/2022;15;0
580;57;33;88;23524;1;2.70;2;322614;0;0;0;1;0;15/10/2022;10;0
583;44;18;72;25678;1;0.70;3;324776;155;0;0;0;0;15/10/2022;25;0
584;24;-1;38;25045;2;1.70;2;324275;0;0;0;1;0;15/10/2022;15;0
585;40;16;114;21604;1;3.40;1;321091;300;0;0;1;0;15/10/2022;25;0
586;34;4;83;22653;4;4.00;3;322065;0;0;0;1;0;15/10/2022;25;0
588;50;24;94;23305;1;4.90;1;322558;272;0;0;1;0;15/10/2022;25;0
590;31;7;128;22821;1;6.00;1;322193;0;0;0;0;0;15/10/2022;15;0
591;29;3;39;24612;4;2.10;3;323871;0;0;0;1;0;15/10/2022;15;0
592;30;5;51;22037;1;1.00;1;321422;0;0;0;1;0;15/10/2022;20;0
594;33;7;48;20025;4;2.20;2;320097;0;0;0;1;0;15/10/2022;15;0
595;50;26;85;24143;1;0.00;1;323140;144;0;0;0;0;15/10/2022;25;0
596;42;18;41;22121;1;1.80;1;321606;94;0;0;1;0;15/10/2022;20;0
597;48;22;152;24022;1;3.50;3;322723;0;0;0;1;0;15/10/2022;15;1
599;56;31;11;22374;2;0.20;3;321859;90;0;0;0;0;15/10/2022;20;0
601;56;30;141;24143;2;0.50;1;323141;0;0;0;1;0;15/10/2022;20;0
603;29;5;135;25035;2;0.60;1;324265;0;0;0;0;0;15/10/2022;25;0
604;63;38;28;24720;2;0.50;2;323979;89;0;0;1;0;15/10/2022;15;0
607;34;8;81;21741;3;0.90;2;321196;208;0;0;1;0;15/10/2022;20;0
608;28;3;170;25014;1;0.10;3;324179;0;0;0;0;0;15/10/2022;10;1
609;27;2;55;21210;4;1.70;2;320822;0;0;0;1;0;15/10/2022;10;0
610;37;11;24;21770;4;1.50;3;321246;0;0;0;0;0;15/10/2022;10;0
611;52;28;81;24132;3;1.80;2;323119;275;0;0;0;0;15/10/2022;20;0
612;49;23;32;24701;4;1.80;1;323878;83;0;0;0;0;15/10/2022;25;0
614;60;35;108;24204;1;0.90;1;323180;0;1;0;0;0;15/10/2022;15;0
616;63;37;139;23243;2;6.90;1;322484;0;0;0;0;0;15/10/2022;15;0
618;46;20;74;24024;4;2.60;3;322745;0;0;0;1;0;15/10/2022;25;0
619;63;37;42;21320;2;0.70;3;320903;115;0;0;1;0;15/10/2022;25;0
620;57;27;73;23106;1;3.00;3;322348;0;0;0;0;0;15/10/2022;10;0
621;33;8;115;21122;4;2.90;2;320794;0;0;0;1;0;15/10/2022;20;1
622;41;17;114;21125;2;1.80;2;320798;0;0;0;1;0;15/10/2022;10;0
623;41;17;92;23555;2;1.90;1;322619;131;0;0;1;0;15/10/2022;10;0
624;44;19;34;25616;1;0.30;3;324637;78;0;0;1;0;15/10/2022;25;0
625;33;6;54;22821;2;1.67;2;322194;122;0;0;1;0;15/10/2022;25;0
626;52;28;64;25605;2;1.00;3;324619;211;0;0;1;0;15/10/2022;25;0
628;45;19;70;22677;3;2.10;1;322101;0;0;0;1;0;15/10/2022;20;0
629;49;24;51;20071;1;1.30;2;320316;0;0;0;0;0;15/10/2022;20;0
632;45;18;40;24260;3;1.00;2;323247;0;0;0;1;0;15/10/2022;20;0
633;57;32;165;24720;4;2.70;3;323980;0;0;0;1;0;15/10/2022;20;1
636;60;35;35;20502;3;0.20;1;320576;169;0;0;1;0;15/10/2022;25;0
637;40;16;120;22037;2;6.10;1;321423;196;0;0;1;0;15/10/2022;10;0
638;53;28;31;20245;4;0.10;3;320431;0;0;0;1;0;15/10/2022;20;0
639;42;16;35;22054;3;1.50;1;321482;0;0;0;0;0;15/10/2022;25;0
641;43;18;85;24260;1;3.70;3;323248;327;1;0;1;0;15/10/2022;25;0
642;35;10;139;25060;2;7.80;1;324360;0;0;0;0;0;15/10/2022;15;0
643;50;24;103;24132;1;0.30;1;323120;0;0;0;1;0;15/10/2022;25;0
644;45;21;152;21202;2;1.40;1;320805;0;0;0;1;0;15/10/2022;25;0
645;52;27;33;22121;2;2.00;2;321607;0;0;0;1;0;15/10/2022;25;0
646;35;9;84;25120;4;2.20;2;324421;322;0;0;0;0;15/10/2022;25;0
647;58;33;61;20033;4;1.70;1;320199;0;0;0;0;0;15/10/2022;10;0
649;50;25;34;25621;1;1.30;2;324748;0;0;0;1;0;15/10/2022;25;0
650;25;-1;82;22677;4;2.10;3;322102;0;0;0;1;0;15/10/2022;10;0
651;47;22;122;20037;1;5.10;3;320241;163;1;0;0;0;15/10/2022;15;1
652;28;4;58;22121;3;1.50;1;321608;131;0;0;0;0;15/10/2022;15;0
653;34;9;92;20005;1;2.80;1;320010;0;0;0;1;0;15/10/2022;25;0
655;54;29;129;23240;4;4.20;3;322462;0;0;0;0;0;15/10/2022;20;1
656;50;25;13;21102;2;0.70;3;320742;0;0;0;0;0;15/10/2022;25;0
657;37;11;81;24532;1;2.80;3;323619;145;0;0;0;0;18/10/2022;10;0
658;38;8;23;25207;1;0.67;3;324510;0;0;0;0;0;18/10/2022;25;0
659;52;26;35;21711;3;0.90;3;321140;0;0;0;0;0;18/10/2022;25;0
661;39;14;165;22126;2;3.30;1;321691;0;0;0;1;0;18/10/2022;10;0
662;63;38;52;24720;2;2.80;1;323981;0;0;0;1;0;18/10/2022;25;0
663;65;41;185;23561;3;2.00;2;322640;0;0;0;0;0;18/10/2022;20;1
664;46;20;49;20503;3;2.20;2;320589;0;0;0;0;0;18/10/2022;10;0
666;54;24;61;22866;4;2.00;3;322226;0;1;0;1;0;18/10/2022;20;0
668;63;39;72;23106;3;2.00;3;322349;190;1;0;1;0;18/10/2022;25;0
669;66;41;18;24010;3;0.50;1;322701;0;0;0;0;0;18/10/2022;15;0
670;56;29;41;24102;4;2.50;2;322917;0;0;0;0;0;18/10/2022;10;0
671;23;-1;61;22374;4;2.60;1;321860;239;0;0;1;0;18/10/2022;20;0
672;65;41;105;22612;1;3.00;2;321942;282;1;1;1;0;18/10/2022;25;1
673;51;27;23;26651;1;0.20;1;324996;0;0;0;1;0;18/10/2022;25;0
674;34;10;22;25670;1;0.50;3;324767;85;0;0;0;0;18/10/2022;25;0
675;49;23;59;25827;3;2.10;1;324923;0;0;0;0;0;18/10/2022;10;0
676;29;2;33;21711;1;2.00;2;321141;160;0;0;0;0;18/10/2022;25;0
678;46;21;204;22780;2;2.80;1;322162;0;0;0;1;0;18/10/2022;25;0
679;52;27;61;22101;4;1.80;3;321521;207;0;0;0;0;18/10/2022;20;0
680;55;31;103;22023;3;1.80;2;321320;364;0;0;0;0;18/10/2022;25;0
682;34;9;164;24720;1;6.00;3;323982;0;0;0;1;0;18/10/2022;15;1
684;40;16;82;21311;1;3.60;2;320880;0;0;0;0;0;18/10/2022;25;0
685;43;17;164;20266;1;2.40;1;320492;449;0;0;1;0;18/10/2022;25;0
686;35;8;48;23107;2;1.67;2;322398;0;0;0;1;0;18/10/2022;15;0
687;24;-1;38;22612;4;0.60;2;321943;0;0;0;1;0;18/10/2022;15;0
688;48;22;65;22120;2;1.50;2;321584;0;0;0;1;0;18/10/2022;25;0
689;44;20;71;24304;4;1.90;1;323335;207;0;0;1;0;18/10/2022;20;0
690;54;30;18;24521;1;0.30;1;323570;0;1;1;1;0;18/10/2022;15;0
691;59;34;52;24115;2;1.60;3;323035;75;0;0;1;0;18/10/2022;25;0
693;26;2;30;24720;1;1.00;3;323983;111;0;0;0;0;18/10/2022;20;0
694;40;15;40;22026;2;2.20;3;321372;107;0;0;1;0;18/10/2022;10;0
695;32;7;112;20740;1;3.80;1;320657;81;0;0;1;0;18/10/2022;25;0
696;29;4;115;22717;1;1.90;1;322141;0;0;0;0;0;18/10/2022;25;0
697;51;27;63;22251;2;1.00;3;321804;82;0;0;1;0;18/10/2022;25;0
698;42;17;85;22648;1;3.70;3;322061;0;0;0;1;0;18/10/2022;25;0
699;64;38;59;22028;1;2.50;3;321389;220;0;0;0;0;18/10/2022;15;0
700;44;20;68;25060;1;0.80;3;324361;91;0;0;0;0;18/10/2022;15;0
703;35;9;109;22702;3;4.00;1;322115;0;0;0;0;0;18/10/2022;10;1
704;41;17;141;24022;2;7.60;1;322724;92;0;0;0;0;18/10/2022;10;0
705;56;32;129;24065;1;7.40;1;322862;0;0;0;0;0;18/10/2022;10;0
706;62;36;30;24720;3;0.70;2;323984;0;0;0;1;0;18/10/2022;20;0
707;58;34;148;25812;1;4.70;1;324823;0;0;0;1;0;18/10/2022;10;0
709;35;10;21;22182;3;1.30;1;321770;115;0;0;0;0;18/10/2022;20;0
710;29;4;72;25841;4;2.20;1;324953;0;0;0;1;0;18/10/2022;25;0
712;62;37;83;21754;3;1.80;2;321206;187;1;0;0;0;18/10/2022;25;0
713;41;16;10;24123;2;0.30;2;323092;0;0;0;1;0;18/10/2022;10;0
714;34;9;84;22002;3;0.60;2;321270;0;0;0;1;0;18/10/2022;25;0
715;50;23;98;22068;3;2.00;2;321510;0;0;0;0;0;18/10/2022;10;0
720;61;35;110;22521;3;4.40;1;321905;0;1;0;1;0;18/10/2022;20;0
721;58;32;38;24025;1;2.20;3;322760;0;0;0;0;0;18/10/2022;10;0
722;49;24;39;22717;1;1.40;3;322142;0;0;0;1;0;18/10/2022;15;0
724;50;24;61;24301;4;2.60;1;323258;0;0;0;1;0;18/10/2022;20;0
725;64;38;92;24086;1;2.00;1;322906;0;0;0;1;0;18/10/2022;25;0
726;39;15;119;22037;2;6.10;1;321424;0;0;0;0;0;18/10/2022;10;0
727;58;33;53;21030;4;2.10;1;320724;0;0;0;1;0;18/10/2022;10;0
728;62;37;18;22037;3;1.30;2;321425;0;0;0;1;0;18/10/2022;15;0
729;45;20;114;24720;2;4.40;2;323985;0;0;0;0;0;18/10/2022;20;1
731;43;18;140;25616;1;7.00;1;324638;205;0;0;1;0;18/10/2022;20;0
733;26;1;85;20064;1;1.90;1;320289;0;0;0;1;0;18/10/2022;25;0
734;49;24;80;22002;1;1.20;1;321271;0;0;0;1;0;18/10/2022;20;0
736;33;7;49;25403;4;2.20;2;324567;0;0;0;1;0;18/10/2022;15;0
737;61;35;152;21016;3;3.30;3;320715;0;0;0;1;0;18/10/2022;20;1
738;64;37;138;24702;2;2.80;2;323893;0;0;0;1;0;18/10/2022;10;1
739;36;10;80;24526;4;2.20;2;323591;0;0;0;1;0;18/10/2022;10;0
740;49;23;82;21202;2;2.40;2;320806;0;0;0;0;0;18/10/2022;25;0
741;52;27;195;20266;1;8.10;1;320493;0;0;0;0;0;18/10/2022;25;0
742;61;37;22;24520;1;1.20;3;323557;0;0;0;1;0;18/10/2022;25;0
743;32;6;81;22626;1;2.50;1;321992;0;0;0;1;0;18/10/2022;20;0
745;45;20;154;24720;2;2.80;1;323986;0;1;0;1;0;18/10/2022;25;0
747;62;37;85;25051;4;3.40;2;324285;0;0;0;1;0;18/10/2022;10;0
748;57;32;21;24112;3;0.10;2;323016;0;1;1;1;0;18/10/2022;20;0
749;41;17;14;21330;1;1.00;1;320957;0;0;0;0;0;18/10/2022;25;0
751;29;5;138;23106;2;4.33;1;322352;0;0;0;1;0;18/10/2022;15;0
752;53;28;98;20210;1;1.30;3;320378;355;0;0;1;0;18/10/2022;15;0
753;64;39;22;20071;4;0.60;2;320317;0;0;0;0;0;18/10/2022;10;0
757;56;31;82;25348;4;1.30;3;324543;0;0;0;1;0;18/10/2022;10;0
758;52;28;81;21745;3;1.80;2;321201;0;1;0;0;0;18/10/2022;20;0
759;64;39;35;20266;1;1.50;2;320494;0;1;0;0;0;18/10/2022;25;0
760;53;28;59;21250;2;1.90;2;320846;0;0;0;1;0;18/10/2022;15;0
761;29;3;52;22122;3;1.10;2;321647;0;0;0;1;0;18/10/2022;25;0
762;48;24;84;22152;3;0.70;1;321732;166;0;0;1;0;18/10/2022;10;0
763;32;6;85;20504;1;2.70;2;320596;100;0;0;1;0;18/10/2022;25;0
766;47;21;109;25822;4;1.80;1;324912;0;0;0;0;0;18/10/2022;20;1
767;37;12;81;24538;1;2.80;1;323643;0;0;0;0;0;18/10/2022;10;0
768;64;39;38;22024;1;1.10;3;321369;108;0;0;0;0;18/10/2022;15;0
769;43;19;72;20024;2;1.70;1;320046;0;0;0;1;0;18/10/2022;25;0
770;33;6;78;20250;4;2.00;2;320476;119;1;0;1;0;18/10/2022;15;0
771;26;2;172;24551;2;6.90;2;323725;0;0;0;1;0;18/10/2022;25;1
772;42;18;71;21614;3;2.33;1;321114;106;1;0;1;0;18/10/2022;20;0
777;50;26;135;22121;2;4.60;3;321609;91;0;0;1;0;18/10/2022;15;1
779;62;36;92;24801;2;0.70;2;324131;0;0;0;1;0;18/10/2022;25;0
780;53;28;192;24304;2;6.40;3;323336;0;0;0;0;0;18/10/2022;15;1
782;56;32;158;24588;3;3.70;3;323775;0;0;0;1;0;18/10/2022;20;1
784;44;20;160;24606;2;7.60;1;323805;0;1;0;0;0;18/10/2022;20;0
785;48;22;98;24115;2;6.30;1;323036;0;0;0;0;0;18/10/2022;15;0
787;45;21;42;24305;2;2.50;1;323395;0;1;0;1;0;18/10/2022;25;0
788;45;15;202;21380;3;10.00;3;321057;0;0;0;0;0;18/10/2022;15;1
789;58;34;10;22521;4;0.70;1;321906;0;0;0;0;0;18/10/2022;10;0
790;29;3;31;22126;4;0.30;2;321692;0;0;0;1;0;18/10/2022;20;0
792;55;29;65;24501;4;2.80;2;323527;0;0;0;1;0;18/10/2022;10;0
794;24;-1;150;24720;2;2.00;1;323988;0;0;0;1;0;18/10/2022;20;0
795;54;29;44;21301;2;2.30;3;320854;0;0;0;1;0;18/10/2022;25;0
797;30;6;82;23657;2;2.50;1;322654;0;0;0;0;0;18/10/2022;25;0
798;42;17;61;24228;3;0.50;3;323209;0;0;0;1;0;18/10/2022;20;0
799;29;2;38;23063;1;2.00;2;322307;0;0;0;0;0;18/10/2022;15;0
800;29;3;39;25051;4;2.10;3;324287;0;0;0;1;0;18/10/2022;15;0
801;31;7;173;21040;1;6.00;1;320728;0;0;0;1;0;19/10/2022;25;0
802;47;23;8;22612;4;0.20;1;321945;0;0;0;1;0;19/10/2022;15;0
803;36;12;51;22521;3;2.00;1;321907;214;0;0;1;0;19/10/2022;20;0
804;52;27;62;22661;4;1.80;3;322078;82;0;0;0;0;19/10/2022;25;0
805;54;28;34;24061;4;0.70;2;322833;0;0;0;1;0;19/10/2022;25;0
806;55;29;132;25758;3;5.90;2;324803;307;0;0;0;0;19/10/2022;20;1
807;53;27;44;24542;4;1.50;3;323653;0;0;0;0;0;19/10/2022;25;0
808;52;27;162;22026;1;8.10;1;321373;0;0;0;1;0;19/10/2022;25;0
809;64;39;64;22068;3;2.20;1;321511;0;0;0;1;0;19/10/2022;25;0
811;32;6;41;22182;2;2.00;3;321772;0;0;0;0;0;19/10/2022;20;0
812;63;33;52;24720;4;1.67;3;323989;0;0;0;0;0;19/10/2022;10;0
813;36;10;65;20082;4;2.20;2;320339;0;0;0;0;0;19/10/2022;10;0
814;50;25;130;24720;1;1.10;2;323990;0;0;0;1;0;19/10/2022;15;1
816;62;38;35;24526;1;1.90;2;323592;118;0;0;0;0;19/10/2022;25;0
818;41;15;38;20221;2;0.70;1;320398;91;0;0;1;0;19/10/2022;10;0
820;56;30;45;20024;4;1.50;3;320047;0;0;0;0;0;19/10/2022;10;0
821;51;25;145;20740;1;0.30;1;320658;0;0;0;1;0;19/10/2022;25;0
822;39;13;33;22023;4;1.50;3;321322;0;0;0;0;0;19/10/2022;25;0
823;61;35;60;26021;3;1.40;3;324979;0;0;0;0;0;19/10/2022;20;0
825;39;15;72;24801;4;2.40;1;324132;0;1;0;1;0;19/10/2022;25;0
826;37;11;34;25616;3;0.20;2;324639;0;0;0;0;0;19/10/2022;25;0
827;48;21;23;23555;3;0.67;2;322620;0;0;0;1;0;19/10/2022;10;0
829;35;9;28;24542;4;1.00;1;323655;75;0;0;1;0;19/10/2022;15;0
830;55;30;81;20254;4;3.80;2;320485;0;0;0;1;0;19/10/2022;10;0
831;29;5;72;22407;3;0.70;2;321870;81;0;0;0;0;19/10/2022;25;0
832;61;31;49;24066;4;1.67;3;322870;0;0;0;1;0;19/10/2022;10;0
833;36;10;31;20630;4;1.20;2;320610;0;0;0;0;0;19/10/2022;10;0
834;61;35;63;24232;3;2.20;3;323229;0;0;0;0;0;19/10/2022;25;0
835;36;12;150;25138;4;5.40;1;324502;0;1;1;1;0;19/10/2022;20;1
838;30;4;24;22026;1;0.40;2;321374;81;0;0;1;0;19/10/2022;25;0
839;45;20;29;22507;4;1.90;3;321885;0;0;0;0;0;19/10/2022;15;0
840;39;15;79;22646;4;2.40;1;322032;0;0;0;0;0;19/10/2022;15;0
842;57;33;121;24542;1;4.30;1;323656;0;1;0;0;0;19/10/2022;10;0
843;34;10;54;22101;3;2.00;1;321522;0;0;0;0;0;19/10/2022;25;0
844;64;39;73;24720;3;2.40;1;323991;0;0;0;1;0;19/10/2022;25;0
845;47;23;71;25762;1;0.80;3;324807;127;0;0;1;0;19/10/2022;20;0
847;51;27;93;22154;1;2.70;1;321747;0;0;0;1;0;19/10/2022;25;0
848;40;14;73;24532;1;1.50;3;323621;252;0;0;1;0;19/10/2022;25;0
849;57;32;19;24720;4;0.90;2;323992;0;0;0;1;0;19/10/2022;10;0
851;46;20;39;25054;1;0.20;1;324330;0;0;0;0;0;19/10/2022;15;0
852;41;16;23;24521;2;1.40;2;323571;0;1;0;1;0;19/10/2022;10;0
854;27;2;155;25138;;0.80;1;324503;0;0;0;0;0;19/10/2022;25;0
855;52;28;90;25814;1;2.60;2;324854;0;1;0;1;0;19/10/2022;20;0
856;59;33;113;22152;2;2.00;1;321733;77;0;0;1;0;19/10/2022;25;0
857;62;38;42;24025;1;1.80;3;322761;0;0;0;0;0;19/10/2022;25;0
859;45;19;19;24720;3;0.50;2;323993;0;0;0;1;0;19/10/2022;15;0
860;63;37;124;22182;3;5.00;2;321773;170;0;0;0;0;19/10/2022;20;1
861;57;31;30;25841;2;0.70;2;324954;145;0;0;0;0;19/10/2022;20;0
862;60;30;28;22354;1;1.50;3;321834;124;1;0;1;0;19/10/2022;15;0
863;50;23;15;24025;2;1.00;2;322762;101;0;0;0;0;19/10/2022;25;0
864;54;30;70;20025;1;1.60;3;320100;265;0;0;0;0;19/10/2022;20;0
865;28;2;10;24080;1;0.10;2;322877;0;0;0;1;0;19/10/2022;20;0
867;44;20;70;24611;4;1.90;1;323858;0;0;0;1;0;19/10/2022;20;0
868;61;35;61;24708;1;1.60;1;323944;0;0;0;0;0;19/10/2022;20;0
871;43;19;35;22106;3;0.50;1;321553;0;0;0;1;0;19/10/2022;25;0
872;54;28;48;26021;4;2.80;2;324980;0;0;0;1;0;19/10/2022;15;0
873;32;7;44;20025;4;0.80;1;320101;0;0;0;1;0;19/10/2022;25;0
874;24;0;88;20740;3;0.80;1;320659;134;0;0;0;0;19/10/2022;15;0
876;61;36;21;25616;4;0.40;2;324641;123;0;0;0;0;19/10/2022;10;0
877;40;14;58;24025;2;2.80;1;322763;0;0;0;1;0;19/10/2022;10;0
878;35;11;59;25123;4;0.10;2;324433;0;0;0;0;0;19/10/2022;15;0
879;33;3;74;25616;4;4.00;3;324642;0;0;0;0;0;19/10/2022;25;0
880;63;37;84;21768;4;1.90;2;321225;0;0;0;1;0;19/10/2022;10;0
881;57;31;58;21604;1;0.20;1;321092;177;0;0;1;0;19/10/2022;10;0
882;44;19;154;22116;2;8.80;1;321580;0;0;0;1;0;19/10/2022;25;0
883;51;25;185;24117;1;1.70;1;323055;0;0;0;0;0;19/10/2022;25;0
884;51;26;78;22703;1;1.20;1;322123;305;0;0;1;0;19/10/2022;15;0
885;38;13;55;21702;2;1.10;2;321118;0;0;0;1;0;19/10/2022;10;0
886;31;5;30;24304;4;0.30;2;323338;0;0;0;1;0;19/10/2022;20;0
887;54;29;74;23207;3;2.00;2;322450;0;0;0;0;0;19/10/2022;25;0
888;41;16;118;24720;2;3.30;1;323994;0;0;0;1;0;19/10/2022;15;0
889;57;33;182;24114;2;3.30;3;323026;372;0;0;0;0;19/10/2022;15;1
891;55;29;29;22780;4;1.50;3;322163;79;0;0;1;0;19/10/2022;10;0
893;38;12;53;25616;2;2.40;2;324643;0;0;0;1;0;19/10/2022;10;0
